,Feature Number,X Disp,Y Disp,X Abs,Y Abs
0,0,1.4821243286132812,2.9489898681640625,40.82113265991211,113.87504577636719
1,1,0.7750797271728516,3.628692626953125,39.481000900268555,109.84649658203125
2,2,1.0701942443847656,3.183746337890625,40.21064758300781,104.39231872558594
3,3,0.8837127685546875,4.7185516357421875,38.3906364440918,110.75626373291016
4,4,0.7338237762451172,3.7187957763671875,38.888139724731445,110.21018981933594
5,5,0.7546234130859375,4.22637939453125,38.329925537109375,111.12106323242188
6,6,0.816192626953125,5.555000305175781,36.730098724365234,115.87104797363281
7,7,3.8478755950927734,3.577289581298828,47.23563194274902,109.33786392211914
8,8,0.6951713562011719,4.4565582275390625,34.86705780029297,96.39392852783203
9,9,0.6108570098876953,4.154624938964844,34.1103458404541,94.76634979248047
10,10,0.1489734649658203,4.206352233886719,34.57514762878418,121.30443572998047
11,11,1.5470123291015625,3.0137252807617188,41.000919342041016,111.45069122314453
12,12,1.6197681427001953,3.0388259887695312,41.23995780944824,108.56700897216797
13,13,1.7056846618652344,3.0057525634765625,41.55830383300781,107.67013549804688
14,14,1.8275642395019531,3.539276123046875,41.73196792602539,110.42366027832031
15,15,1.8681621551513672,3.7401962280273438,41.939706802368164,113.12267303466797
16,16,1.907358169555664,3.9933013916015625,42.396955490112305,117.16514587402344
17,17,1.9813728332519531,4.255828857421875,43.22685241699219,120.2227783203125
18,18,2.014188766479492,3.2486343383789062,44.9666690826416,115.43537139892578
19,19,0.8438014984130859,3.5093307495117188,39.774370193481445,108.1314468383789
20,20,0.9095191955566406,3.6314773559570312,40.88888168334961,106.90181732177734
21,21,1.7181015014648438,4.094734191894531,42.358388900756836,109.30763244628906
22,22,1.7524909973144531,4.053764343261719,44.74651336669922,92.28816986083984
23,23,2.0868873596191406,3.648242950439453,45.378684997558594,96.09704971313477
24,24,2.425518035888672,3.5868453979492188,45.75651168823242,98.96041870117188
25,25,3.542461395263672,4.0576934814453125,44.99725341796875,106.41822814941406
26,26,1.5454387664794922,4.572563171386719,43.918161392211914,88.68549346923828
27,27,1.4362049102783203,4.691944122314453,37.93627738952637,112.84685134887695
28,28,1.3123226165771484,4.345283508300781,36.531057357788086,109.23763275146484
29,29,1.7142677307128906,4.9542236328125,39.48200225830078,112.0279312133789
30,30,2.0750999450683594,4.939231872558594,41.41622543334961,110.49007415771484
31,31,2.7437496185302734,4.418544769287109,44.30325508117676,101.85819625854492
32,32,2.294139862060547,3.7475967407226562,49.97234344482422,110.30750274658203
33,33,3.930330276489258,3.2646942138671875,46.54355049133301,117.68604278564453
34,34,2.3676109313964844,4.445972442626953,48.06089401245117,98.62276077270508
35,35,2.4721813201904297,4.95361328125,43.11753273010254,99.55364227294922
36,36,1.7638492584228516,3.9829254150390625,46.40524864196777,99.8272705078125
37,37,1.7139244079589844,3.2408523559570312,46.36516571044922,114.91222381591797
38,38,1.9802570343017578,3.2940673828125,46.47482872009277,109.55520629882812
39,39,2.1329498291015625,3.6336517333984375,53.785400390625,115.926513671875
40,40,2.528400421142578,4.10308837890625,57.97147750854492,117.44613647460938
41,41,2.3559951782226562,3.7204742431640625,52.267799377441406,111.81198120117188
42,42,2.714710235595703,4.124488830566406,56.4404296875,114.09870147705078
43,43,2.530546188354492,4.723167419433594,51.54318809509277,114.4156265258789
44,44,0.787811279296875,3.7831878662109375,40.06662368774414,110.22941589355469
45,45,0.7843780517578125,3.809051513671875,39.16574478149414,110.41358947753906
46,46,1.3214778900146484,5.969295501708984,36.70769691467285,99.62995529174805
47,47,1.4820098876953125,4.002857208251953,43.727989196777344,96.39303207397461
48,48,0.9872817993164062,4.0256500244140625,46.2956428527832,105.44944763183594
49,49,1.055002212524414,4.014930725097656,46.61313056945801,103.1545639038086
50,50,2.3673534393310547,4.5946502685546875,49.78503227233887,101.78314208984375
51,51,0.7979393005371094,4.2710113525390625,39.03390884399414,110.78216552734375
52,52,0.6706809997558594,5.807094573974609,33.487586975097656,99.95805740356445
53,53,0.9627342224121094,6.024284362792969,34.28220748901367,100.92361450195312
54,54,1.627492904663086,4.2603302001953125,41.351022720336914,114.39411163330078
55,55,0.7517337799072266,4.683799743652344,34.0334415435791,92.13371276855469
56,56,1.2936115264892578,4.119129180908203,37.13089942932129,101.68802261352539
57,57,2.6129150390625,4.846763610839844,53.28472137451172,115.03528594970703
58,58,3.070821762084961,3.9812088012695312,61.01523399353027,90.80997467041016
59,59,0.9329795837402344,3.8945770263671875,45.924739837646484,105.62271118164062
60,60,0.8550739288330078,3.590545654296875,42.57010459899902,105.27534484863281
61,61,3.1636619567871094,5.085487365722656,63.9008903503418,120.16475677490234
62,62,3.173246383666992,4.9968719482421875,63.04770469665527,119.26368713378906
63,63,0.8257484436035156,6.2833404541015625,34.30177688598633,99.2813491821289
64,64,1.1153697967529297,3.983306884765625,48.42604637145996,103.91464233398438
65,65,0.7126235961914062,5.212554931640625,33.736724853515625,96.37401580810547
66,66,0.4599952697753906,5.5258941650390625,33.4358024597168,95.5227279663086
67,67,0.9119224548339844,5.09124755859375,37.85207748413086,124.60567474365234
68,68,1.0286808013916016,4.807758331298828,35.736093521118164,108.75917434692383
69,69,0.3791999816894531,4.899635314941406,32.053070068359375,113.87161254882812
70,70,1.3025093078613281,5.990486145019531,36.775474548339844,97.89665222167969
71,71,1.3966941833496094,4.662570953369141,39.056053161621094,104.46527481079102
72,72,1.8634986877441406,3.2987594604492188,46.56984329223633,112.56572723388672
73,73,2.246847152709961,3.703765869140625,53.099355697631836,114.11361694335938
74,74,2.6120567321777344,4.138526916503906,57.287635803222656,115.97553253173828
75,75,1.0066509246826172,3.8056564331054688,45.779314041137695,105.13744354248047
76,76,3.1682968139648438,5.033073425292969,63.54452133178711,119.65351104736328
77,77,2.953948974609375,4.8006439208984375,59.27581787109375,118.27728271484375
78,78,3.1688976287841797,4.938240051269531,62.24661827087402,118.69670867919922
79,79,0.8325862884521484,3.9774703979492188,42.73633003234863,107.98114776611328
80,80,2.7912425994873047,4.022331237792969,55.515432357788086,112.7541732788086
81,81,2.441082000732422,3.6388015747070312,51.156864166259766,110.35396575927734
82,82,2.0655155181884766,3.245086669921875,45.96316337585449,108.57704162597656
83,83,2.1834182739257812,3.5485076904296875,46.16483688354492,115.09536743164062
84,84,2.1800994873046875,4.409637451171875,46.28631591796875,121.00082397460938
85,85,2.145252227783203,4.180335998535156,45.78289031982422,117.9598617553711
86,86,2.1490859985351562,3.9435195922851562,45.655574798583984,114.05338287353516
87,87,2.1335220336914062,3.770751953125,45.96548080444336,111.18896484375
88,88,2.783060073852539,4.33563232421875,55.08095741271973,114.74105834960938
89,89,2.7474403381347656,4.447517395019531,54.5643424987793,115.94226837158203
90,90,2.7077293395996094,4.567756652832031,54.6617317199707,117.65216827392578
91,91,2.6818370819091797,4.71282958984375,54.71480369567871,119.35775756835938
92,92,2.2054195404052734,3.940887451171875,49.404916763305664,108.197021484375
93,93,2.7593135833740234,4.1182708740234375,55.21516799926758,95.16769409179688
94,94,0.9599876403808594,3.3762359619140625,40.180206298828125,106.34017944335938
95,95,2.9990100860595703,4.5807647705078125,58.72664451599121,116.40365600585938
96,96,2.9666805267333984,4.672431945800781,58.7534236907959,117.29122161865234
97,97,0.7582283020019531,3.3443069458007812,41.03679656982422,104.84119415283203
98,98,1.3133811950683594,3.8031005859375,48.7225341796875,103.15902709960938
99,99,0.7821750640869141,3.4308624267578125,41.582021713256836,105.10932922363281
100,100,1.4969444274902344,3.9062881469726562,44.82421875,96.6644287109375
101,101,1.7834758758544922,4.115104675292969,45.62247276306152,100.19405364990234
102,102,1.1731338500976562,3.9556503295898438,47.88299560546875,102.14725494384766
103,103,1.4178943634033203,4.762935638427734,41.13844871520996,118.97184371948242
104,104,0.8133316040039062,5.218849182128906,34.02660369873047,112.97088623046875
105,105,0.5247974395751953,6.1363983154296875,33.68422508239746,99.38072204589844
106,106,2.415304183959961,4.2919158935546875,49.45836067199707,113.82041931152344
107,107,0.4364204406738281,4.810466766357422,32.99995422363281,93.37026596069336
108,108,0.49475669860839844,4.450130462646484,33.43480110168457,113.6549186706543
109,109,0.7083606719970703,4.813499450683594,37.57636070251465,125.67848205566406
110,110,3.1351661682128906,3.8283920288085938,46.029052734375,101.73759460449219
111,111,2.716197967529297,4.860706329345703,46.834716796875,99.64811325073242
112,112,1.4950275421142578,4.899787902832031,42.652273178100586,87.68409729003906
113,113,2.161731719970703,5.1053619384765625,40.276737213134766,103.6318588256836
114,114,1.4744853973388672,4.275932312011719,42.597856521606445,99.09255981445312
115,115,0.9100914001464844,3.9916610717773438,42.974853515625,107.27237701416016
116,116,2.5802993774414062,4.605369567871094,49.78717803955078,100.08071899414062
117,117,2.613801956176758,4.742527008056641,46.81981086730957,100.67068099975586
118,118,2.313995361328125,4.480533599853516,45.78947067260742,100.86610794067383
119,119,2.0169925689697266,4.077167510986328,44.535112380981445,98.13314437866211
120,120,1.7911434173583984,3.9737319946289062,44.27842140197754,94.5315170288086
121,121,1.6589927673339844,4.08660888671875,43.31605911254883,92.77114868164062
122,122,1.0686779022216797,5.28350830078125,38.35370063781738,111.75148010253906
123,123,2.9027366638183594,4.691963195800781,54.87327575683594,99.85187530517578
124,124,1.8935680389404297,5.417232513427734,39.52877998352051,99.99971389770508
125,125,0.8584785461425781,3.6026382446289062,40.15525817871094,108.50383758544922
126,126,1.3616180419921875,3.92059326171875,44.65456008911133,97.32097625732422
127,127,2.2147464752197266,4.254875183105469,49.87143516540527,98.96915435791016
128,128,1.5927600860595703,4.317493438720703,42.477121353149414,93.99019241333008
129,129,1.302652359008789,3.9541244506835938,48.58351707458496,100.5344009399414
130,130,3.2904624938964844,4.3656158447265625,43.142051696777344,109.31770324707031
131,131,0.9580135345458984,4.0309906005859375,43.402204513549805,104.54109191894531
132,132,3.053255081176758,4.036979675292969,58.27174186706543,92.6412582397461
133,133,1.6706657409667969,4.594860076904297,41.687164306640625,87.61533737182617
134,134,0.8980464935302734,4.086189270019531,40.49809455871582,107.4367904663086
135,135,2.6934242248535156,4.199485778808594,57.7595329284668,96.9919204711914
136,136,2.6628971099853516,3.8856887817382812,59.315385818481445,93.9547348022461
137,137,3.0536842346191406,4.355506896972656,56.20877265930176,96.98078155517578
138,138,2.976207733154297,4.192466735839844,60.5500602722168,93.2303237915039
139,139,1.8243026733398438,4.579143524169922,42.846336364746094,101.64464950561523
140,140,2.3911285400390625,3.6289596557617188,50.66648483276367,111.94072723388672
141,141,0.9473419189453125,3.4632492065429688,40.635108947753906,106.68872833251953
142,142,1.4787769317626953,3.875732421875,46.07211112976074,97.59941101074219
143,143,2.573518753051758,5.133781433105469,45.05770683288574,98.41697692871094
144,144,2.8283214569091797,3.5878753662109375,47.068376541137695,99.0945816040039
