,Feature Number,X Disp,Y Disp,X Abs,Y Abs
185,185,49.19692039489746,25.186614990234375,1903.354196548462,1040.4286193847656
186,186,48.11652660369873,22.592086791992188,1919.1588735580444,992.5531768798828
187,187,48.80558967590332,16.03473663330078,1834.0686893463135,856.3366317749023
188,188,53.79172325134277,26.717147827148438,2191.5882682800293,1049.7892379760742
189,189,55.05190372467041,25.400676727294922,2181.2523794174194,992.4201011657715
190,190,54.879140853881836,24.501781463623047,2161.028938293457,961.6475868225098
191,191,49.1942024230957,25.640106201171875,1882.9127025604248,1042.2337341308594
192,192,47.715396881103516,15.722579956054688,1676.8115615844727,816.0746002197266
193,193,55.38094997406006,27.619171142578125,2219.0270376205444,1048.2915115356445
194,194,46.21377468109131,26.121063232421875,1775.3225755691528,1007.6138305664062
195,195,52.90915489196777,29.294815063476562,2270.8480167388916,1168.4550857543945
196,196,53.394126892089844,28.077011108398438,2251.143636703491,1116.2146759033203
197,197,53.72141361236572,29.2559814453125,2256.665997505188,1138.2761764526367
198,198,51.71607971191406,25.579757690429688,2161.9353675842285,1065.2934265136719
199,199,46.20828151702881,31.174392700195312,1765.352282524109,1088.0474853515625
200,200,47.03224182128906,31.175384521484375,1805.5704975128174,1093.8267517089844
201,201,46.40510559082031,28.850746154785156,1798.3282470703125,1054.3330001831055
202,202,46.8568754196167,22.00847625732422,1774.6885442733765,948.3982467651367
203,203,49.87807273864746,22.50049591064453,2013.8956260681152,975.8029556274414
204,204,46.39035701751709,23.888206481933594,1763.610692024231,972.9572677612305
205,205,49.55660820007324,19.544029235839844,1994.5775985717773,940.2896499633789
206,206,49.080448150634766,21.550140380859375,1983.6191368103027,969.5255279541016
207,207,48.56462001800537,18.39752197265625,1889.0131616592407,909.2161560058594
208,208,45.50276756286621,28.348770141601562,1760.236930847168,1040.437240600586
209,209,51.326894760131836,24.408912658691406,2105.3409576416016,1024.3084335327148
210,210,46.23918056488037,20.46001434326172,1695.5750799179077,907.0319747924805
211,211,45.699520111083984,22.923240661621094,1707.5781154632568,946.414909362793
212,212,47.4129581451416,20.536231994628906,1807.9913520812988,935.8099746704102
213,213,48.16553592681885,14.122657775878906,1655.092134475708,784.1704177856445
214,214,47.2300386428833,18.156585693359375,1725.37043094635,875.2878570556641
215,215,47.86633014678955,12.860069274902344,1516.8801641464233,748.9155197143555
216,216,48.25657367706299,20.69538116455078,1915.479712486267,953.9870071411133
217,217,52.483906745910645,25.610084533691406,2154.8080015182495,1042.9226303100586
218,218,50.10366439819336,25.952720642089844,2192.5465393066406,1128.1452560424805
219,219,50.09865760803223,24.904518127441406,2130.7007217407227,1079.509162902832
220,220,50.58926582336426,26.746864318847656,2259.891586303711,1162.3231887817383
221,221,55.18117904663086,25.144786834716797,2233.262758255005,1006.4234352111816
222,222,55.11862277984619,23.61034393310547,2272.199864387512,996.5541458129883
223,223,55.086965560913086,21.65912628173828,2276.0618448257446,974.7717666625977
224,224,54.83725547790527,19.591617584228516,2246.7707777023315,946.1745262145996
225,225,54.38467025756836,17.821369171142578,2189.457678794861,911.9408226013184
226,226,53.061161041259766,16.363868713378906,2051.031732559204,854.5869445800781
227,227,51.3394832611084,11.287574768066406,1741.0952138900757,807.2932434082031
228,228,52.37485885620117,17.457141876220703,2041.5309476852417,873.4609031677246
229,229,52.395315170288086,18.875083923339844,2062.756862640381,893.1809234619141
230,230,52.77259826660156,20.69873809814453,2077.3438453674316,902.675895690918
231,231,53.316192626953125,22.216835021972656,2086.885929107666,916.1087417602539
232,232,53.81577014923096,23.189125061035156,2100.184235572815,933.6065673828125
233,233,54.10780906677246,24.048385620117188,2117.153205871582,955.999641418457
234,234,51.6546106338501,10.059165954589844,1606.2133884429932,776.0666656494141
235,235,50.0595760345459,24.85309600830078,2094.91925239563,1060.0730514526367
236,236,52.218217849731445,26.965980529785156,2225.3352069854736,1111.2506866455078
237,237,50.11641025543213,27.002105712890625,2244.0976667404175,1168.3194732666016
238,238,50.0377893447876,27.601318359375,2196.453366279602,1155.1695251464844
239,239,50.07338047027588,26.92413330078125,2205.7876539230347,1149.9742889404297
240,240,50.0330114364624,25.202560424804688,2070.7182455062866,1053.57666015625
