,Feature Number,X Disp,Y Disp,X Abs,Y Abs
378,378,61.9032096862793,19.839210510253906,3907.196731567383,2798.5676193237305
379,379,61.316871643066406,20.258712768554688,3829.2076206207275,2703.1422424316406
380,380,77.09672927856445,25.24097442626953,4661.666393280029,3692.9195404052734
381,381,77.34944343566895,25.986557006835938,4665.904655456543,3713.88240814209
382,382,77.50187873840332,26.701507568359375,4672.606143951416,3735.858268737793
383,383,78.09310913085938,30.093650817871094,4483.87882232666,3534.5552825927734
384,384,78.92861366271973,21.150169372558594,4690.857353210449,3697.5168991088867
385,385,79.56696510314941,17.53814697265625,4692.775011062622,3663.2847213745117
386,386,79.89426612854004,16.41979217529297,4698.985605239868,3646.7543029785156
387,387,79.72555160522461,17.48401641845703,4695.54708480835,3626.91650390625
388,388,79.16736602783203,19.8046875,4683.426733016968,3613.350944519043
389,389,74.5796012878418,24.269447326660156,4144.70947265625,3000.2725219726562
390,390,77.07040786743164,25.93494415283203,4661.907091140747,3662.6544189453125
391,391,72.03775405883789,35.040855407714844,4523.510313034058,3734.0527725219727
392,392,76.10326766967773,35.53821563720703,4715.900173187256,3979.849281311035
393,393,73.22659492492676,35.44231414794922,4611.642322540283,3914.082374572754
394,394,63.619022369384766,23.27953338623047,3948.7496280670166,2864.5249557495117
395,395,63.715524673461914,22.274818420410156,4002.043504714966,2931.730155944824
396,396,65.03276824951172,22.539825439453125,4133.97834777832,3099.4430541992188
397,397,61.47385597229004,22.159652709960938,3689.698534011841,2508.3062744140625
398,398,78.04155349731445,24.964256286621094,4683.43451499939,3734.468231201172
399,399,77.57712364196777,33.36986541748047,4805.276298522949,4090.127487182617
400,400,62.78986930847168,19.973831176757812,3990.2315998077393,2915.4612731933594
401,401,67.35136985778809,25.949440002441406,3894.7670459747314,2831.616744995117
402,402,69.73454475402832,32.07572937011719,4395.079507827759,3530.771484375
403,403,69.54537391662598,31.356887817382812,4394.1374588012695,3497.2837829589844
404,404,69.2805290222168,30.47607421875,4384.951372146606,3448.1375122070312
405,405,68.79647254943848,29.05487060546875,4360.703659057617,3381.232223510742
406,406,66.83072090148926,27.732467651367188,4268.611078262329,3289.363250732422
407,407,67.73345947265625,33.76819610595703,4291.92910194397,3420.9264755249023
408,408,67.87837028503418,33.741798400878906,4296.56813621521,3417.0109939575195
409,409,67.86435127258301,33.86474609375,4296.874437332153,3417.333984375
410,410,68.47214698791504,34.491424560546875,4349.313068389893,3451.242141723633
411,411,71.15495681762695,31.54369354248047,4251.050777435303,3288.6606216430664
412,412,77.42420196533203,31.008834838867188,4772.489547729492,3998.578567504883
413,413,77.99769401550293,28.970298767089844,4740.674028396606,3882.6223373413086
414,414,78.07714462280273,28.194007873535156,4706.717777252197,3817.239227294922
415,415,67.56134033203125,33.665733337402344,4283.011922836304,3426.448631286621
416,416,67.51504898071289,28.522987365722656,4050.84285736084,3017.6452255249023
417,417,78.55247497558594,29.74140167236328,4813.279151916504,3996.3829803466797
418,418,66.1867618560791,26.326560974121094,4197.7110385894775,3182.2107315063477
419,419,78.20454597473145,33.68396759033203,4876.733064651489,4193.7646484375
420,420,76.87657356262207,34.445343017578125,4737.591905593872,4007.744903564453
421,421,66.54753684997559,25.768508911132812,4236.6633224487305,3230.9337615966797
422,422,66.58907890319824,29.227638244628906,4172.436819076538,3149.06681060791
423,423,73.5589599609375,33.35533142089844,4526.806211471558,3667.8443908691406
424,424,66.09088897705078,27.251014709472656,4168.0333042144775,3133.683204650879
425,425,73.33674430847168,33.75530242919922,4476.2623500823975,3602.003173828125
426,426,72.09803581237793,33.84471893310547,4467.374753952026,3601.846122741699
427,427,70.90370178222656,32.6123046875,4332.522325515747,3408.2186126708984
428,428,65.96159934997559,24.35443878173828,4198.563394546509,3165.2983474731445
429,429,76.02169990539551,33.46179962158203,4651.661310195923,3863.109588623047
430,430,65.42055130004883,26.483421325683594,4072.7896213531494,3028.0705642700195
431,431,65.26013374328613,25.02044677734375,4094.211902618408,3052.6849365234375
432,432,67.58225440979004,31.914329528808594,4214.615678787231,3215.974922180176
433,433,68.2583999633789,28.53992462158203,4021.794090270996,3001.368522644043
434,434,66.94928169250488,29.055824279785156,4111.1444091796875,3087.7216720581055
435,435,65.85253715515137,25.538787841796875,3838.8896656036377,2760.7315826416016
436,436,69.91118431091309,33.843727111816406,4358.483819961548,3443.764228820801
437,437,76.83365821838379,32.71556854248047,4720.748805999756,3956.6465759277344
438,438,76.7970085144043,37.20161437988281,4793.808746337891,4119.809608459473
439,439,76.34565353393555,35.475425720214844,4712.3658084869385,3951.1120986938477
440,440,77.86462783813477,38.60847473144531,4889.016494750977,4271.466369628906
441,441,79.15145874023438,30.51654815673828,4792.706394195557,3958.78116607666
442,442,79.91867065429688,32.00847625732422,4823.02680015564,4007.7499389648438
443,443,79.96504783630371,32.42786407470703,4823.2325649261475,3985.5088806152344
444,444,79.75776672363281,32.09941864013672,4787.497129440308,3914.14737701416
445,445,79.15672302246094,31.196136474609375,4717.019720077515,3826.1128997802734
446,446,77.07767486572266,27.838211059570312,4532.728443145752,3548.174934387207
447,447,72.45420455932617,26.59679412841797,4082.0236015319824,3023.266716003418
448,448,76.53694152832031,28.53382110595703,4535.598020553589,3554.5650482177734
449,449,76.2996768951416,28.88263702392578,4560.912752151489,3601.678123474121
450,450,75.97048759460449,27.891159057617188,4590.117502212524,3633.283157348633
451,451,76.03780746459961,27.229690551757812,4611.484937667847,3662.032814025879
452,452,76.49594306945801,27.92400360107422,4638.772974014282,3713.690528869629
453,453,76.8075942993164,28.62133026123047,4665.102596282959,3771.8714904785156
454,454,68.58933448791504,22.35748291015625,3875.432138442993,2675.9152603149414
455,455,75.64879417419434,34.795265197753906,4668.593988418579,3881.168632507324
456,456,77.80926704406738,35.452613830566406,4841.8596267700195,4170.891647338867
457,457,76.81617736816406,38.418235778808594,4859.314470291138,4244.349822998047
458,458,75.51658630371094,37.683868408203125,4790.78218460083,4173.574142456055
459,459,76.18037223815918,37.63195037841797,4805.667486190796,4173.08464050293
460,460,75.13306617736816,34.78668212890625,4641.280860900879,3859.3272018432617
461,461,75.61574935913086,38.046226501464844,4809.127292633057,4208.553085327148
462,462,75.1029109954834,37.166900634765625,4751.682329177856,4131.4714431762695
463,463,77.6169490814209,27.939491271972656,4686.355504989624,3782.0535278320312
464,464,77.26109504699707,28.903045654296875,4700.301132202148,3834.222831726074
465,465,77.37959861755371,29.78374481201172,4734.181566238403,3897.904624938965
466,466,78.28474044799805,21.99268341064453,4665.042686462402,3606.722412109375
467,467,77.81461715698242,28.070640563964844,4651.727256774902,3693.1401443481445
468,468,71.04194641113281,15.551605224609375,4495.53505897522,3575.9103393554688
469,469,72.98017501831055,16.71344757080078,4522.978162765503,3586.8849182128906
470,470,71.56250953674316,12.639389038085938,4514.960660934448,3556.7850494384766
471,471,68.7729263305664,14.53765869140625,4459.296226501465,3564.259033203125
472,472,70.43915748596191,18.57452392578125,4473.237361907959,3595.0575256347656
473,473,81.30492210388184,20.461997985839844,4734.039630889893,3620.824737548828
474,474,82.75772094726562,20.864105224609375,4738.315687179565,3609.905242919922
475,475,81.55520439147949,17.99457550048828,4750.831804275513,3605.1565551757812
476,476,79.61846351623535,20.285987854003906,4718.149394989014,3632.8945541381836
477,477,80.87496757507324,22.965660095214844,4711.74201965332,3634.760055541992
